,model,wav,ground,m0,s0,m1,s1,t
1343,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b3279399d47d4fb0bfa1517a48539548.wav,neutral,neutral,0.9927999973297119,positive,0.0007999999797903001,2.6592507362365723
1344,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d3b066ace4da2cb3376fcc136fad9b4e.wav,neutral,neutral,0.9958599805831909,positive,0.0010000000474974513,2.6592507362365723
1345,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/31da2f890e6ad4dfc277ded128dfeac9.wav,sad,sad,0.984499990940094,positive,0.0016400000313296914,2.6592507362365723
1346,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/bf19acd81b7d9ca874dfb8097b1e7579.wav,neutral,neutral,0.992330014705658,positive,0.0006500000017695129,2.6592507362365723
1347,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/cb19dfd8935b1099f2735fb1f577fecb.wav,neutral,neutral,0.9951300024986267,positive,0.0015800000401213765,2.6592507362365723
1348,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/f9de4f4b12214dcc68406b82e332d18a.wav,neutral,neutral,0.9952099919319153,positive,0.0009500000160187483,2.6592507362365723
1349,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b7bf567528adfd951943b0a9f00b38fe.wav,neutral,neutral,0.9945399761199951,positive,0.0007699999841861427,2.6592507362365723
1350,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/64eb598ed5739ade46a83647b2eaa058.wav,neutral,neutral,0.9960500001907349,positive,0.0009500000160187483,2.6592507362365723
1351,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/1051145969a460dce5d726a19b5314ae.wav,sad,sad,0.9840099811553955,positive,0.0016499999910593033,2.6592507362365723
1352,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/06469531ed9269e1702cf1a9aedd716e.wav,neutral,neutral,0.9948199987411499,positive,0.0010100000072270632,2.6592507362365723
1353,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/fc16fcb1483d75975f02eb3c83ad14e5.wav,neutral,neutral,0.9957200288772583,positive,0.0008800000068731606,2.6592507362365723
1354,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6d78db336b729886b4014ec8d7ad4d56.wav,sad,neutral,0.9934300184249878,positive,0.0006799999973736703,2.6592507362365723
1355,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6d455a3405e7d5e03999251cd04539ee.wav,sad,sad,0.9853299856185913,positive,0.001879999996162951,2.6592507362365723
1356,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b4608e913ea76ca29202c2e868674cac.wav,angry,angry,0.9867900013923645,positive,0.00674000009894371,2.6592507362365723
1357,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/89fd6999f8214388514408c3c3f5a541.wav,neutral,neutral,0.9953399896621704,positive,0.0008099999977275729,2.6592507362365723
1358,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/130d1e0f8cbca7b32aa859f9a28eeef9.wav,neutral,neutral,0.9937999844551086,positive,0.0016400000313296914,2.6592507362365723
1359,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d1ee82564118c0a42a02efbb6205e1b8.wav,sad,sad,0.9811499714851379,positive,0.0013500000350177288,2.6592507362365723
1360,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/5842e4b8802e126ce437354938608f66.wav,neutral,neutral,0.9922900199890137,positive,0.0026700000744313,2.6592507362365723
1361,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/0d9d3618a70ffaa344c8eaa2f8a7bf0b.wav,neutral,neutral,0.9949700236320496,positive,0.0012600000482052565,2.6592507362365723
1362,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b231c8c2fe5fe3ee8bfc2b9b8af17381.wav,neutral,neutral,0.9821699857711792,positive,0.0017900000093504786,2.6592507362365723
1363,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/45d65f3f8f8d40739d8d8684f413f467.wav,neutral,neutral,0.9914299845695496,positive,0.0012400000123307109,2.6592507362365723
1364,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/1a7ec19d272157c1d8a3d9fabf1b9717.wav,positive,neutral,0.9954100251197815,positive,0.001290000043809414,2.6592507362365723
1365,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/1fdbe8e661e7595dc000a19015b023a7.wav,sad,sad,0.9837499856948853,positive,0.0015800000401213765,2.6592507362365723
1366,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/a26b8d59ce7808915bc0b07bf442e3ce.wav,sad,sad,0.9851400256156921,positive,0.002580000087618828,2.6592507362365723
1367,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/1a66cdb1a0dfe4b8c21c96db8273a59d.wav,neutral,neutral,0.995199978351593,positive,0.0010999999940395355,2.6592507362365723
1368,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/e945a011c58ba6e8c5ceaa7575b2adec.wav,neutral,neutral,0.9023000001907349,positive,0.006570000201463699,2.6592507362365723
1369,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/58942e06b81a7ad7ee8af33cde5a6b0d.wav,sad,sad,0.9848700165748596,positive,0.0016599999507889152,2.6592507362365723
1370,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b4608e913ea76ca29202c2e868674cac.wav,angry,angry,0.9867900013923645,positive,0.00674000009894371,2.6592507362365723
1371,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/3b1fa189472c480399d37cd12d7ad2ee.wav,neutral,neutral,0.9949399828910828,positive,0.0016299999551847577,2.6592507362365723
1372,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b6f656cc77b0c731b1b58571392bf17a.wav,sad,sad,0.9807199835777283,positive,0.0015899999998509884,2.6592507362365723
1373,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/28966a4b648a399f03e07db6d9bb5b5f.wav,neutral,neutral,0.9948999881744385,positive,0.0008800000068731606,2.6592507362365723
1374,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d343b9be91e3a02e4c51d979ece9fdec.wav,sad,sad,0.9826200008392334,positive,0.0015300000086426735,2.6592507362365723
1375,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/55052e70bd97381db48c813734dfd6e4.wav,neutral,neutral,0.9954400062561035,positive,0.0008900000248104334,2.6592507362365723
1376,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d624d077b47851ee243ae7cf9b0c55bc.wav,sad,sad,0.9824399948120117,positive,0.0019099999917671084,2.6592507362365723
1377,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/edfb5a789ea6bd8ea49f45a456503f9a.wav,neutral,neutral,0.9951500296592712,positive,0.0010000000474974513,2.6592507362365723
1378,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/00f1e2a546170234504d9482716adf8e.wav,neutral,neutral,0.9946600198745728,positive,0.001180000021122396,2.6592507362365723
1379,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/8044b7381adc20d0969d8a5ebbc6de74.wav,angry,angry,0.98225998878479,positive,0.0076299998909235,2.6592507362365723
1380,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/ba5595bdb32709d12d4b422a1f1a86e9.wav,neutral,neutral,0.9751899838447571,positive,0.0036700000055134296,2.6592507362365723
1381,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/70d6ee1476cc27ebeb94df60086ec389.wav,sad,sad,0.7837299704551697,positive,0.0021200000774115324,2.6592507362365723
1382,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/70d6ee1476cc27ebeb94df60086ec389.wav,sad,sad,0.7837299704551697,positive,0.0021200000774115324,2.6592507362365723
1383,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/5c277e766d131f45f4ac623d1b341e2f.wav,sad,sad,0.9843299984931946,positive,0.0016400000313296914,2.6592507362365723
1384,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/4b60df5f64ad39fb3b88895a83ecb7de.wav,sad,sad,0.9683300256729126,positive,0.0016499999910593033,2.6592507362365723
1385,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/4215e2d7c888e90cfdf426b4acdf6a1f.wav,sad,neutral,0.9950399994850159,positive,0.0014199999859556556,2.6592507362365723
1386,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/ddefff5d0ebd7dcd0d787027f7eb13f7.wav,sad,sad,0.985040009021759,positive,0.001930000027641654,2.6592507362365723
1387,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/cdaf6f00dfec555baf3f2f51bd2e4bc6.wav,neutral,neutral,0.9953100085258484,positive,0.00107999995816499,2.6592507362365723
1388,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/0dd79ab337f9f181dd8e462b7fec21ed.wav,sad,sad,0.9810799956321716,positive,0.0017800000496208668,2.6592507362365723
1389,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6c76edb42b7d091a3d8c6262bdfcd349.wav,angry,angry,0.9791300296783447,positive,0.006990000139921904,2.6592507362365723
1390,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/a3f6da764b1a595601801958e1af3006.wav,positive,positive,0.9759299755096436,positive,0.9759299755096436,2.6592507362365723
1391,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d61ad7b51d0466a1728bebe4def5fa17.wav,positive,sad,0.7732499837875366,positive,0.11368999630212784,2.6592507362365723
1392,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/db4b794ed92a4a3ec62e94422c8161b0.wav,sad,sad,0.964389979839325,positive,0.0012600000482052565,2.6592507362365723
1393,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/178094dc267907ad768977c829676e3a.wav,neutral,neutral,0.9959200024604797,positive,0.00107999995816499,2.6592507362365723
1394,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/5d7a9851f886389046f93d6c0726885e.wav,sad,sad,0.9640499949455261,positive,0.001930000027641654,2.6592507362365723
1395,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b231c8c2fe5fe3ee8bfc2b9b8af17381.wav,neutral,neutral,0.9821699857711792,positive,0.0017900000093504786,2.6592507362365723
1396,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/fac4e3a9599d25160e5547c8aacd4859.wav,sad,angry,0.9890599846839905,positive,0.003800000064074993,2.6592507362365723
1397,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/f282c1d87c6c497a9d26233c2c60689a.wav,neutral,neutral,0.9933599829673767,positive,0.0021899999119341373,2.6592507362365723
1398,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/5fbc1defc872c91df995dee391a7f7c0.wav,sad,sad,0.9838899970054626,positive,0.0018899999558925629,2.6592507362365723
1399,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/60c1a168d6eb407799a7926c13e3fb1a.wav,neutral,neutral,0.9870399832725525,positive,0.0017600000137463212,2.6592507362365723
1400,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/e7fb6257f1dcc430a9c51a6595df0791.wav,neutral,neutral,0.9941099882125854,positive,0.0006699999794363976,2.6592507362365723
1401,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6d455a3405e7d5e03999251cd04539ee.wav,sad,sad,0.9853299856185913,positive,0.001879999996162951,2.6592507362365723
1402,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/dc7db642a298dcb0b47e4183d6f2911f.wav,neutral,sad,0.9635999798774719,positive,0.0011899999808520079,2.6592507362365723
1403,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/ada0323e5f02a6ddf5d3e70999c466e6.wav,sad,sad,0.9853699803352356,positive,0.0020800000056624413,2.6592507362365723
1404,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6532f396c6523ba31d35f0a3574c46dd.wav,neutral,neutral,0.9932100176811218,positive,0.0006600000197067857,2.6592507362365723
1405,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/dd681c3fb4e77fd2b9197765d75760ee.wav,sad,sad,0.9749900102615356,positive,0.0015300000086426735,2.6592507362365723
1406,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/587e1cf5c527c7918e4536e9cfc73420.wav,sad,sad,0.9671199917793274,positive,0.0015899999998509884,2.6592507362365723
1407,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/c2c43e0dad32f93ccc4025f31c3328bf.wav,sad,sad,0.9851099848747253,positive,0.0019099999917671084,2.6592507362365723
1408,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/a26b8d59ce7808915bc0b07bf442e3ce.wav,sad,sad,0.9851400256156921,positive,0.002580000087618828,2.6592507362365723
1409,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/36073b2cfa2dfae25539e552044da815.wav,sad,sad,0.9856399893760681,positive,0.001930000027641654,2.6592507362365723
1410,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/1fdbe8e661e7595dc000a19015b023a7.wav,sad,sad,0.9837499856948853,positive,0.0015800000401213765,2.6592507362365723
1411,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/7c938c23b7074100ebcb303290b2a916.wav,sad,sad,0.9803699851036072,positive,0.001509999972768128,2.6592507362365723
1412,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/401ddeb2ee4c438b05c9351ebb3e74f2.wav,sad,sad,0.9495999813079834,positive,0.0015200000489130616,2.6592507362365723
1413,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6e62c7a0faba719cacd48acb2bf70d2b.wav,sad,sad,0.9852200150489807,positive,0.001979999942705035,2.6592507362365723
1414,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/58942e06b81a7ad7ee8af33cde5a6b0d.wav,sad,sad,0.9848700165748596,positive,0.0016599999507889152,2.6592507362365723
1415,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/43c039409784de0fee8d0c3472e51fd6.wav,neutral,neutral,0.9943699836730957,positive,0.0008500000112690032,2.6592507362365723
1416,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/aa5ce4a263e19cbb0b4d9bbbe71b1def.wav,neutral,neutral,0.9956499934196472,positive,0.0010100000072270632,2.6592507362365723
1417,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/c2c43e0dad32f93ccc4025f31c3328bf.wav,sad,sad,0.9851099848747253,positive,0.0019099999917671084,2.6592507362365723
1418,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/eac47d2886774c3a5fbdc2ff552ce2f1.wav,sad,sad,0.9831399917602539,positive,0.0014799999771639705,2.6592507362365723
1419,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/160499f11a554b2637354ae2820e723a.wav,positive,positive,0.8330299854278564,positive,0.8330299854278564,2.6592507362365723
1420,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/46d10834cbdeb2a335d20f7769ea8d29.wav,sad,sad,0.9736800193786621,positive,0.0014199999859556556,2.6592507362365723
1421,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/779b7123b10717d798570d72f393cc59.wav,neutral,angry,0.986840009689331,positive,0.004379999823868275,2.6592507362365723
1422,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/9224a2c7f4459ebc547fe88b5f5525c3.wav,neutral,neutral,0.9954900145530701,positive,0.0007300000288523734,2.6592507362365723
1423,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/eb38563aebde2afcb0fe1cd0967cd346.wav,sad,neutral,0.8260700106620789,positive,0.0009200000204145908,2.6592507362365723
1424,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/420f72003fc9ce42e2dff52810524e87.wav,angry,angry,0.9832199811935425,positive,0.0032999999821186066,2.6592507362365723
1425,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/60c1a168d6eb407799a7926c13e3fb1a.wav,neutral,neutral,0.9870399832725525,positive,0.0017600000137463212,2.6592507362365723
1426,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d3cf86ffc3601678592d5fdbb2a81add.wav,neutral,neutral,0.9958000183105469,positive,0.0009299999801442027,2.6592507362365723
1427,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/f901ecd47c8a28bbd108385020c66271.wav,neutral,neutral,0.9911400079727173,positive,0.0007900000200606883,2.6592507362365723
1428,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6e62c7a0faba719cacd48acb2bf70d2b.wav,sad,sad,0.9852200150489807,positive,0.001979999942705035,2.6592507362365723
1429,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/87e3045671631913e456d5378875a3db.wav,neutral,neutral,0.9954100251197815,positive,0.0009299999801442027,2.6592507362365723
1430,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/96f4b911fa748379c4f92677e684b339.wav,neutral,neutral,0.99413001537323,positive,0.0008399999933317304,2.6592507362365723
1431,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/652eb76829e6854ea4cc8095016e5499.wav,sad,sad,0.9747899770736694,positive,0.001120000029914081,2.6592507362365723
1432,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/6c76edb42b7d091a3d8c6262bdfcd349.wav,angry,angry,0.9791300296783447,positive,0.006990000139921904,2.6592507362365723
1433,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/d69a4672f1eeaf01a979445c0437879b.wav,other,other,0.957260012626648,positive,0.00674000009894371,2.6592507362365723
1434,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/401ddeb2ee4c438b05c9351ebb3e74f2.wav,sad,sad,0.9495999813079834,positive,0.0015200000489130616,2.6592507362365723
1435,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/8cf0017270311d7bcfab83103c2d5b38.wav,neutral,neutral,0.9883400201797485,positive,0.0022499999031424522,2.6592507362365723
1436,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/88058c2f3c43e83e76d1273564970e16.wav,neutral,neutral,0.9947599768638611,positive,0.001180000021122396,2.6592507362365723
1437,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b3279399d47d4fb0bfa1517a48539548.wav,neutral,neutral,0.9927999973297119,positive,0.0007999999797903001,2.6592507362365723
1438,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/73e81294d5a9dbc7d6382bd60711148f.wav,positive,positive,0.9806900024414062,positive,0.9806900024414062,2.6592507362365723
1439,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/bf19acd81b7d9ca874dfb8097b1e7579.wav,neutral,neutral,0.992330014705658,positive,0.0006500000017695129,2.6592507362365723
1440,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/4215e2d7c888e90cfdf426b4acdf6a1f.wav,neutral,neutral,0.9950399994850159,positive,0.0014199999859556556,2.6592507362365723
1441,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/8cf0017270311d7bcfab83103c2d5b38.wav,neutral,neutral,0.9883400201797485,positive,0.0022499999031424522,2.6592507362365723
1442,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/cdaf6f00dfec555baf3f2f51bd2e4bc6.wav,neutral,neutral,0.9953100085258484,positive,0.00107999995816499,2.6592507362365723
1443,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/1ef8555b1e7822ed56872bcace024b07.wav,sad,sad,0.9772300124168396,positive,0.001500000013038516,2.6592507362365723
1444,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/ba5595bdb32709d12d4b422a1f1a86e9.wav,neutral,neutral,0.9751899838447571,positive,0.0036700000055134296,2.6592507362365723
1445,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,neutral,neutral,0.9929800033569336,positive,0.0008399999933317304,2.6592507362365723
1446,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/a14e0429338c53d095d261cab1cdc2ca.wav,sad,sad,0.90420001745224,positive,0.001180000021122396,2.6592507362365723
1447,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b4a9596475b9810cd2edbcea457ea651.wav,neutral,neutral,0.9936400055885315,positive,0.0018599999602884054,2.6592507362365723
1448,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/5842e4b8802e126ce437354938608f66.wav,neutral,neutral,0.9922900199890137,positive,0.0026700000744313,2.6592507362365723
1449,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,neutral,neutral,0.9929800033569336,positive,0.0008399999933317304,2.6592507362365723
1450,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/a8d4d3082ca4cb8c5547acf758f34864.wav,sad,sad,0.9700300097465515,positive,0.001449999981559813,2.6592507362365723
1451,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/302dc137833e5e989ef632751a6f940d.wav,neutral,sad,0.6102399826049805,positive,0.0023399998899549246,2.6592507362365723
1452,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/58942e06b81a7ad7ee8af33cde5a6b0d.wav,sad,sad,0.9848700165748596,positive,0.0016599999507889152,2.6592507362365723
1453,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/64eb598ed5739ade46a83647b2eaa058.wav,neutral,neutral,0.9960500001907349,positive,0.0009500000160187483,2.6592507362365723
1454,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/bf831fbd2c01e6904b0e5366cb3790f9.wav,sad,sad,0.9745299816131592,positive,0.0015800000401213765,2.6592507362365723
1455,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/688bd6e993cf9d9d7b0e5866842f3bf2.wav,neutral,neutral,0.9954900145530701,positive,0.001339999958872795,2.6592507362365723
1456,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/8cf0017270311d7bcfab83103c2d5b38.wav,neutral,neutral,0.9883400201797485,positive,0.0022499999031424522,2.6592507362365723
1457,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/02097d5d9b5d4bdcdee18341a5088ef3.wav,neutral,neutral,0.9952800273895264,positive,0.0009399999980814755,2.6592507362365723
1458,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/7cd6814fe968d3f5dd36a9ebd0358e06.wav,neutral,neutral,0.9689000248908997,positive,0.023809999227523804,2.6592507362365723
1459,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/cc61b9a117776b832d858f05b5664494.wav,angry,angry,0.989799976348877,positive,0.0037400000728666782,2.6592507362365723
1460,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/45d65f3f8f8d40739d8d8684f413f467.wav,neutral,neutral,0.9914299845695496,positive,0.0012400000123307109,2.6592507362365723
1461,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/78cb23974dfa09826740a35bd2f59ec5.wav,sad,neutral,0.7187100052833557,positive,0.002409999957308173,2.6592507362365723
1462,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/b619a641dfea3199938baab1b510eb7d.wav,sad,sad,0.9320099949836731,positive,0.0013699999544769526,2.6592507362365723
1463,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,dataset/dusha/podcast_train/wavs/cc61b9a117776b832d858f05b5664494.wav,angry,angry,0.989799976348877,positive,0.0037400000728666782,2.6592507362365723
